id,text,question_code_type,tags,class
20582354,sha hash sha compute hash encoding utf8 get bytes data rsacrypto service provider key rsacrypto service provider private cert private key rsacrypto service provider signer rsacrypto service provider signer from xml string key to xml string true signed hash signer sign data hash crypto config map name to oid sha256,code_block,"['c#', 'java', 'security', 'rsa', 'x509certificate']",sha256
17721982,function encrypt decrypted keyvalue build bit key sha256 hash keyvalue key hash sha256 keyvalue true build iv iv base64 we use block size bits aes compliant cbc mode note ecb mode inadequate iv used srand iv mcrypt create iv mcrypt get iv size mcrypt rijndael mcrypt mode cbc mcrypt rand strlen iv base64 rtrim base64 encode iv false encrypt decrypted md5 decrypted using key md5 fine use verify successful decryption encrypted base64 encode mcrypt encrypt mcrypt rijndael key decrypted md5 decrypted mcrypt mode cbc iv we done iv base64 encrypted,invalid,"['java', 'php', 'encryption']",sha256
38698734,test ng file test test enabled true indeterminism random iterations empty xlsxtest ioexception no such algorithm exception hasher hasher hasher impl different sha256hash false byte array output stream excel ad hoc1 business plan in memory get empty excel xlsx byte array output stream excel ad hoc2 business plan in memory get empty excel xlsx expected byte array excel ad hoc1 byte array string expected sha256 hasher sha256 expected byte array actual byte array excel ad hoc2 byte array string actual sha256 hasher sha256 actual byte array expected sha256 equals actual sha256 different sha256hash true system println iteration system println expected hash expected sha256 system println actual hash actual sha256 assert assert true different sha256hash indeterminism occur,function,"['java', 'apache-poi', 'testng', 'sha256']",sha256
28304769,hash string password no such algorithm exception message digest sha256 message digest get instance sha pass bytes password get bytes pass hash sha256 digest pass bytes pass hash sha256 digest pass hash pass hash,function,"['java', 'hashalgorithm']",sha256
17444061,string string to sign get webservices amazon com onca xml awsaccess key id akiaiosfodnn7example item id operation item lookup respone group item attributes 2coffers 2cimages 2creviews service awsecommerce service timestamp 01t12 3a00 3a00z version secret key spec key spec secret key spec get bytes hmac sha256 mac mac mac get instance hmac sha256 mac init key spec result mac final string to sign get bytes string encoded result base64 encode base64string result system println encoded result encoded result string url encoded result urlencoder encode encoded result utf replace 2b replace 2a replace 7e system println ulr encoded result url encoded result,code_block,"['java', 'hmac', 'sha256']",sha256
57884946,security add provider bouncy castle provider req gen req gen set cert req true message digest digest message digest get instance sha256 digest update data time stamp request request req gen generate tspalgorithms sha256 digest digest big integer value of media type type media type parse application ocsp request request body request body request body create type request get encoded request request request builder url url post request body add header content type application timestamp query add header content transfer encoding binary add header authorization credentials basic user pass build http client new call request enqueue callback failure call call ioexception log tag error connecting timestamp server response call call response response log tag success,invalid,"['java', 'android', 'okhttp', 'spongycastle']",sha256
37693447,com github ttwd80 ming java io java net urlencoder java nio charset charset java security invalid key exception java security message digest java security no such algorithm exception javax crypto mac javax crypto spec secret key spec pre share url string bucket name string key name string region seconds to expire string access key string secret key string amz date string get bucket name bucket name set bucket name string bucket name bucket name bucket name string get key name key name set key name string key name key name key name string get region region set region string region region region get seconds to expire seconds to expire set seconds to expire seconds to expire seconds to expire seconds to expire string get access key access key set access key string access key access key access key string get secret key secret key set secret key string secret key secret key secret key string get amz date amz date set amz date string amz date amz date amz date string generate no such algorithm exception invalid key exception string builder sb string builder sb append https sb append create host sb append sb append key name sb append sb append amz algorithm aws4 hmac sha256 sb append sb append amz date sb append amz date sb append sb append amz signed headers host sb append sb append amz expires sb append seconds to expire sb append sb append amz credential sb append urlencoder encode create credential utf sb append sb append amz signature sb append calculate sb string string create host string builder sb string builder sb append bucket name sb append s3 sb append region sb append amazonaws com sb string string create credential string builder sb string builder sb append access key sb append sb append create credential scope sb string string calculate no such algorithm exception invalid key exception string canonical request create canonical request system println canonical request system println canonical request string string to sign create string to sign canonical request system println string to sign signing key new signing key secret key amz date substring region s3 system println bytes to hex signing key signature sign string to sign get bytes charset name utf signing key hmac sha256 bytes to hex signature string create string to sign string canonical request no such algorithm exception string builder sb string builder sb append aws4 hmac sha256 sb append sb append amz date sb append sb append create credential scope sb append string hashed canonical request bytes to hex hash canonical request sb append hashed canonical request sb string string create credential scope string builder sb string builder sb append amz date substring sb append sb append region sb append sb append s3 sb append sb append aws4 request sb string string create canonical request string content sha256 unsigned payload string builder sb string builder sb append get sb append sb append sb append key name sb append sb append amz algorithm aws4 hmac sha256 sb append sb append amz credential sb append urlencoder encode create credential utf sb append sb append amz date sb append amz date sb append sb append amz expires sb append seconds to expire sb append sb append amz signed headers host sb append sb append host sb append create host sb append sb append sb append host sb append sb append content sha256 sb string hash string text no such algorithm exception message digest md message digest get instance sha md update text get bytes charset name utf md digest string bytes to hex bytes hex array 0123456789abcdef char array hex chars bytes length bytes length bytes 0x ff hex chars hex array hex chars hex array 0x0f string hex chars new signing key string secret key string date stamp string region name string service name invalid key exception no such algorithm exception secret aws4 secret key get bytes charset name utf date sign date stamp get bytes secret hmac sha256 region sign region name get bytes date hmac sha256 service sign service name get bytes region hmac sha256 sign aws4 request get bytes service hmac sha256 sign data key string algorithm no such algorithm exception invalid key exception mac mac mac get instance algorithm string mac init secret key spec key algorithm string mac final data,class,"['java', 'amazon-s3']",sha256
34170236,string print mac as base64 mac key string counter exception aes mac key secret key spec signing key secret key spec mac key aes create hmac object sha hashing algorithm mac mac mac get instance hmac sha256 mac init signing key integer string bytes encrypted bytes counter mac mac final counter get bytes utf base encoded string datatype converter print base64binary counter mac,function,"['java', 'node.js', 'cryptography', 'hmac']",sha256
26347706,java io buffered reader java io ioexception java io input stream reader java io output stream writer java io java net http urlconnection java net url java security invalid key exception java security message digest java security no such algorithm exception javax crypto mac javax crypto spec secret key spec org apache commons codec binary base64 kraken client string key apikey api key string secret my secret api secret string url api kraken com api base url string version api version main string args exception query private method balance query private method string method no such algorithm exception ioexception nonce system current time millis string path version method the path like balance string url comp https url path the complete url like https api kraken com balance string postdata nonce nonce string sign create signature nonce path postdata post connection url comp sign postdata param nonce param path param postdata no such algorithm exception ioexception string create signature nonce string path string postdata no such algorithm exception ioexception hmac path sha256 nonce postdata string base64 decode base64 secret string sha256hex string text no such algorithm exception ioexception org apache commons codec digest digest utils sha256hex text sha256 string text no such algorithm exception message digest md message digest get instance sha md update text get bytes digest md digest digest post connection string url1 string sign string post data ioexception url url url url1 http urlconnection connection http urlconnection url open connection connection add request property api key key connection add request property api sign base64 encode base64string sign get bytes connection add request property api sign sign connection add request property user agent mozilla connection set request method post connection set do input true connection set do output true connection set use caches false connection set request property content type application www form urlencoded connection set request property content length string value of post data length output stream writer writer output stream writer connection get output stream writer write post data writer flush buffered reader reader buffered reader input stream reader connection get input stream string line line reader read line null system println line writer close reader close string hmac string text string secret mac mac null secret key spec key null create secret key key secret key spec secret get bytes utf hmac sha512 uee system err println unsupported encoding exception uee string null create mac mac mac get instance hmac sha512 no such algorithm exception nsae system err println no algorithm exception nsae string null init mac key mac init key invalid key exception ike system err println invalid key exception ike string null encode text secret string mac final text get bytes utf uee system err println unsupported encoding exception uee string null,class,"['java', 'api', 'authentication']",sha256
58351751,java nio charset standard charsets java security message digest java security no such algorithm exception java util base64 main main string args system println make hash password mail gmail com string sha sha main message digest get instance sha no such algorithm exception string make hash string password string salt message digest md message digest get instance sha md update password get bytes standard charsets utf byte data md digest make hash salt lower case base64 get encoder encode to string byte data exception ignore never happen password make hash string val no such algorithm exception message digest get instance sha digest val get bytes standard charsets utf,class,"['javascript', 'java', 'node.js', 'sha256', 'message-digest']",sha256
